NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
4,연애 빠진 로맨스,정가영,"(주)씨제이이엔엠,트웰브져니(주)",,(주)씨제이이엔엠,2021-11-,개봉영화,장편,한국,967.0,,,,,멜로/로맨스,15세이상관람가,일반영화
5,엔칸토: 마법의 세계,"바이론 하워드,자레드 부시,채리스 카스트로 스미스",,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-11-,개봉영화,장편,미국,,,,,,애니메이션,전체관람가,일반영화
6,매트릭스: 리저렉션,라나 워쇼스키,,워너브러더스 코리아(주),워너브러더스 코리아(주),2021-12-,개봉영화,장편,미국,970.0,,,,,액션,15세이상관람가,일반영화
7,듄,드니 빌뇌브,,워너브러더스 코리아(주),워너브러더스 코리아(주),2021-10-,개봉영화,장편,미국,,,,,,SF,12세이상관람가,일반영화
8,해피 뉴 이어,곽재용,(주)하이브미디어코프,,"(주)씨제이이엔엠,주식회사 티빙",2021-12-,개봉영화,장편,한국,832.0,,,,,멜로/로맨스,12세이상관람가,일반영화
9,고스트버스터즈 라이즈,제이슨 라이트맨,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021-12-,개봉영화,장편,미국,888.0,,,,,어드벤처,12세이상관람가,일반영화
10,돈 룩 업,아담 맥케이,,,씨제이 씨지브이(CJ CGV)(주),2021-12-,개봉영화,장편,미국,656.0,,,,,코미디,15세이상관람가,일반영화
11,태일이,홍준표,"(주)명필름,(주)스튜디오루머,전태일재단,유한회사 질라라비,영화 <태일이> 1970인 제작위원",,(주)리틀빅픽쳐스,2021-12-,개봉영화,장편,한국,458.0,,,,,애니메이션,전체관람가,독립/예술영화
12,이터널스,클로이 자오,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-11-,개봉영화,장편,미국,,,,,,액션,12세이상관람가,일반영화
13,라스트 나잇 인 소호,에드가 라이트,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-12-,개봉영화,장편,미국,511.0,,,,,공포(호러),청소년관람불가,일반영화
14,장르만 로맨스,조은지,(주)비리프,,(주)넥스트엔터테인먼트월드(NEW),2021-11-,개봉영화,장편,한국,,,,,,드라마,15세이상관람가,일반영화
15,극장판 소드 아트 온라인 -프로그레시브- 별 없는 밤의 아리아,카와노 아야코,,(주)애니플러스,(주)애니플러스,2021-12-,개봉영화,장편,일본,110.0,,,,,애니메이션,12세이상관람가,일반영화
16,몬스타엑스 : 더 드리밍,오윤동,씨제이포디플렉스 주식회사,,씨제이포디플렉스 주식회사,2021-12-,개봉영화,장편,한국,98.0,,,,,다큐멘터리,전체관람가,일반영화
17,신데렐라 2: 마법에 걸린 왕자,앨리스 블레하트,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,2021-12-,개봉영화,장편,미국,355.0,,,,,애니메이션,전체관람가,일반영화
18,귀멸의 칼날: 주합회의·나비저택 편,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2021-12-,개봉영화,장편,일본,292.0,,,,,애니메이션,15세이상관람가,일반영화
19,프렌치 디스패치,웨스 앤더슨,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,2021-11-,개봉영화,장편,미국,273.0,,,,,코미디,15세이상관람가,독립/예술영화
20,드라이브 마이 카,하마구치 류스케,,"(주)영화사조아,(주)트리플픽쳐스",(주)트리플픽쳐스,2021-12-,개봉영화,장편,일본,69.0,,,,,드라마,15세이상관람가,독립/예술영화
21,뱅드림! 필름 라이브 세컨드 스테이지,우메츠 토모미,,(주)애니플러스,(주)애니플러스,2021-11-,개봉영화,장편,일본,93.0,,,,,애니메이션,전체관람가,일반영화
22,마이 뉴욕 다이어리,필리프 팔라도,,(주)영화사 진진,(주)영화사 진진,2021-12-,개봉영화,장편,캐나다,180.0,,,,,드라마,12세이상관람가,독립/예술영화
23,베네데타,폴 버호벤,,컴퍼니 엘론(주),(주)팝엔터테인먼트,2021-12-,개봉영화,장편,프랑스,157.0,,,,,드라마,청소년관람불가,독립/예술영화
24,티탄,줄리아 듀코나우,,주식회사 왓챠,"(주)영화특별시에스엠씨,주식회사 왓챠",2021-12-,개봉영화,장편,프랑스,92.0,,,,,드라마,청소년관람불가,독립/예술영화
25,팬텀: 더 뮤지컬 라이브,박재석,(주)위즈온센,,롯데컬처웍스(주)롯데엔터테인먼트,2021-12-,개봉영화,장편,한국,118.0,,,,,뮤지컬,12세이상관람가,일반영화
26,킬링 카인드: 킬러의 수제자,마틴 캠벨,,(유)조이앤시네마,(주)제이앤씨미디어그룹,2021-12-,개봉영화,장편,미국,129.0,,,,,액션,15세이상관람가,일반영화
27,디어 에반 핸슨,스티븐 크보스키,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-11-,개봉영화,장편,미국,630.0,,,,,뮤지컬,12세이상관람가,일반영화
28,램,발디마르 요한손,,오드,오드,2021-12-,개봉영화,장편,기타,123.0,,,,,공포(호러),15세이상관람가,독립/예술영화
29,리슨,아나 로샤,,워터홀컴퍼니(주),워터홀컴퍼니(주),2021-12-,개봉영화,장편,영국,232.0,,,,,드라마,12세이상관람가,독립/예술영화
30,스파이 캣,"크리스토프 라우엔슈타인,울프강 라우엔슈타인",,주식회사 블루필름웍스,"(주)라이크콘텐츠,주식회사 블루필름웍스",2021-12-,개봉영화,장편,독일,137.0,,,,,애니메이션,전체관람가,독립/예술영화
31,너에게 가는 길,변규리,성소수문화환경을 위한 모임 '연분홍치마',,(주)엣나인필름,2021-11-,개봉영화,장편,한국,56.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
32,라임크라임,"이승환,유재욱","기린놀이터,(주)시네마달",,(주)시네마달,2021-11-,개봉영화,장편,한국,25.0,,,,,드라마,15세이상관람가,독립/예술영화
33,라라와 크리스마스 요정,,,주식회사 디에스이이디,(주)트리플픽쳐스,2021-12-,개봉영화,장편,노르웨이,141.0,,,,548.0,애니메이션,전체관람가,독립/예술영화
34,간호중,민규동,(주)수필름,,찬란,2021-12-,개봉영화,장편,한국,16.0,,,,,SF,15세이상관람가,독립/예술영화
35,노아의 방주 2: 새로운 세계로,토비 젠켈,,,"(주)대교 미디어콘텐츠사업본부,(주)팝엔터테인먼트",2021-12-,개봉영화,장편,독일,167.0,,,,564.0,애니메이션,전체관람가,일반영화
36,여타짜,이지승,"하이컨셉픽쳐스(주),(주)더그레이트컴퍼니",,(주)박수엔터테인먼트,2021-12-,개봉영화,장편,한국,151.0,,,,514.0,범죄,15세이상관람가,일반영화
37,로그 인 벨지움,유태오,태오닉 모,,(주)엣나인필름,2021-12-,개봉영화,장편,한국,53.0,,,,,다큐멘터리,전체관람가,독립/예술영화
38,아담스 패밀리 2,"그렉 티어넌,콘래드 베논",,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-11-,개봉영화,장편,미국,750.0,,,,,애니메이션,전체관람가,일반영화
39,캅샵: 미친놈들의 전쟁,조 카나한,,(유)조이앤시네마,"(주)제이앤씨미디어그룹,(주)씨네필운",2021-12-,개봉영화,장편,미국,139.0,,,,,액션,15세이상관람가,일반영화
40,마마무 2021 웨어 아 위 콘서트 더 무비,손석,씨제이 씨지브이(CJ CGV)(주),,씨제이 씨지브이(CJ CGV)(주),2021-12-,개봉영화,장편,한국,37.0,,,,,공연,전체관람가,일반영화
41,피부를 판 남자,,,판씨네마(주),판씨네마(주),2021-12-,개봉영화,장편,기타,43.0,,,,,드라마,12세이상관람가,독립/예술영화
42,학교 가는 길,김정인,(주)마로스튜디오,,(주)영화사 진진,2021-05-,개봉영화,장편,한국,90.0,,,,601.0,다큐멘터리,12세이상관람가,독립/예술영화
43,나는 조선사람입니다,김철민,"엠앤씨에프,다큐창작소,(주)영화사진",,"㈜인디스토리,엠앤씨에프",2021-12-,개봉영화,장편,한국,23.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
44,아네트,레오스 카락스,,주식회사 왓챠,"그린나래미디어(주),주식회사 왓챠",2021-10-,개봉영화,장편,프랑스,330.0,,,,,드라마,15세이상관람가,독립/예술영화
45,끝없음에 관하여,로이 안데르손,,찬란,찬란,2021-12-,개봉영화,장편,기타,38.0,,,,,기타,12세이상관람가,독립/예술영화
46,노웨어 스페셜,우베르토 파솔리니,,그린나래미디어(주),"그린나래미디어(주),(주)인터파크",2021-12-,개봉영화,장편,이탈리아,62.0,,,,,드라마,전체관람가,독립/예술영화
47,소설가 구보의 하루,임현묵,영화사 다동극장,,필름다빈,2021-12-,개봉영화,장편,한국,36.0,,,,,드라마,12세이상관람가,독립/예술영화
48,귀멸의 칼날: 나타구모산 편,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2021-11-,개봉영화,장편,일본,310.0,,,,,애니메이션,15세이상관람가,일반영화
49,괴짜들의 로맨스,,,"메가박스중앙(주),오드",메가박스중앙(주),2021-11-,개봉영화,장편,대만,152.0,,,,,멜로/로맨스,12세이상관람가,독립/예술영화
50,십계,"빌 보이스,존 스트로나크",,(재)CBS,"(재)CBS,주식회사 블루필름웍스",2021-12-,개봉영화,장편,미국,81.0,,,,401.0,애니메이션,전체관람가,독립/예술영화
51,해피 아워,하마구치 류스케,,"(주)영화사조아,(주)트리플픽쳐스",(주)트리플픽쳐스,2021-12-,개봉영화,장편,일본,15.0,,,,,드라마,15세이상관람가,독립/예술영화
52,메이드 인 이태리,제임스 다시,,오드,오드,2021-11-,개봉영화,장편,영국,124.0,,,,,드라마,12세이상관람가,독립/예술영화
53,강릉,윤영빈,"(주)아센디오,(주)본팩토리,(주)데이드림엔터테인먼트,(유)조이앤시네마",,"(주)스튜디오 산타클로스엔터테인먼트,(주)아센디오,(주)제이앤씨미디어그룹",2021-11-,개봉영화,장편,한국,760.0,,,,520.0,범죄,청소년관람불가,일반영화
54,한창나이 선녀님,원호연,(주)큰물고기미디어,,(주)트리플픽쳐스,2021-10-,개봉영화,장편,한국,74.0,,,,,다큐멘터리,전체관람가,독립/예술영화
55,퍼스트 카우,켈리 레인하르트,,(주)영화사 진진,(주)영화사 진진,2021-11-,개봉영화,장편,미국,38.0,,,,,드라마,12세이상관람가,독립/예술영화
56,노회찬6411,민환기,"(주)명필름,시네마6411,평등하고 공정한나라 노회찬재단",,"(주)리틀빅픽쳐스,시네마6411",2021-10-,개봉영화,장편,한국,154.0,,,,,다큐멘터리,12세이상관람가,독립/예술영화
57,포에버 퍼스트 러브,,,(주)콘텐츠패밀리,(주)콘텐츠패밀리,2021-12-,개봉영화,장편,호주,19.0,,,,,멜로/로맨스,15세이상관람가,독립/예술영화
58,신의 손,파올로 소렌티노,,,씨제이 씨지브이(CJ CGV)(주),2021-12-,개봉영화,장편,미국,42.0,,,,,드라마,청소년관람불가,일반영화
59,언힐러,마틴 귀귀,,(주)콘텐츠패밀리,(주)콘텐츠패밀리,2021-12-,개봉영화,장편,미국,19.0,,,,945.0,SF,15세이상관람가,일반영화
60,왼팔의복서 닉,,,(주)콘텐츠패밀리,(주)콘텐츠패밀리,2021-12-,개봉영화,장편,미국,18.0,,,,,드라마,15세이상관람가,독립/예술영화
61,리틀 뱀파이어,조안 스파,,(주)퍼스트런,(주)디스테이션,2021-12-,개봉영화,장편,프랑스,116.0,,,,256.0,애니메이션,전체관람가,일반영화
62,애프터: 관계의 함정,,,판씨네마(주),판씨네마(주),2021-10-,개봉영화,장편,미국,378.0,,,,,멜로/로맨스,15세이상관람가,일반영화
63,행복의 속도,박혁지,(주)하이하버픽쳐스,,(주)영화사 진진,2021-11-,개봉영화,장편,한국,23.0,,,,767.0,다큐멘터리,전체관람가,독립/예술영화
64,싸나희 순정,정병각,"(주)인베스트하우스,에이스팩토리",,(주)마노엔터테인먼트,2021-11-,개봉영화,장편,한국,41.0,,,,122.0,드라마,12세이상관람가,독립/예술영화
65,동백,신준영,(주)해오름이앤티,,시네마 뉴원,2021-10-,개봉영화,장편,한국,60.0,,,0.0,0.0,드라마,12세이상관람가,독립/예술영화
66,로그북,복진오,복미디어,,시네마 뉴원,2021-11-,개봉영화,장편,한국,15.0,,,,523.0,다큐멘터리,전체관람가,독립/예술영화
67,송해 1927,윤재호,"주식회사 이로츠,빈스로드",,(주)스튜디오디에이치엘,2021-11-,개봉영화,장편,한국,60.0,,,,612.0,다큐멘터리,12세이상관람가,독립/예술영화
68,모가디슈,류승완,"(주)덱스터스튜디오,(주)외유내강,(주)필름케이",,롯데컬처웍스(주)롯데엔터테인먼트,2021-07-,개봉영화,장편,한국,,,,,36.0,액션,15세이상관람가,일반영화
69,파워 오브 도그,제인 캠피온,,,씨제이 씨지브이(CJ CGV)(주),2021-11-,개봉영화,장편,미국,113.0,,,,875.0,드라마,15세이상관람가,일반영화
70,기적,이장훈,(주)블러썸픽쳐스,,롯데컬처웍스(주)롯데엔터테인먼트,2021-09-,개봉영화,장편,한국,,,839.0,,95.0,드라마,12세이상관람가,일반영화
71,후겟츠 웨슬리,헉 봇코,,(주)콘텐츠패밀리,(주)영화특별시에스엠씨,2021-11-,개봉영화,장편,미국,89.0,,809.0,,802.0,코미디,12세이상관람가,일반영화
72,피어: 마지막 생존자,"제프 레이즈너,제이슨 토비아스",,(주)제이브로,(주)제이브로,2021-12-,개봉영화,장편,미국,20.0,,800.0,,240.0,액션,15세이상관람가,일반영화
73,할로윈 킬즈,데이빗 고든 그린,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),2021-10-,개봉영화,장편,미국,43.0,,780.0,,780.0,공포(호러),청소년관람불가,일반영화
74,귀멸의 칼날: 남매의 연,소토자키 하루오,,애니맥스 브로드캐스팅 코리아 유한회사,(주)박수엔터테인먼트,2021-11-,개봉영화,장편,일본,383.0,,779.0,,250.0,애니메이션,15세이상관람가,일반영화
75,왕십리 김종분,김진열,㈜인디스토리,,㈜인디스토리,2021-11-,개봉영화,장편,한국,32.0,,770.0,,603.0,다큐멘터리,12세이상관람가,독립/예술영화
76,베놈 2: 렛 데어 비 카니지,앤디 서키스,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2021-10-,개봉영화,장편,미국,,,764.0,,468.0,액션,15세이상관람가,일반영화
77,휴가,이란희,작업장 ‘봄’,,㈜인디스토리,2021-10-,개봉영화,장편,한국,55.0,,753.0,,113.0,드라마,12세이상관람가,독립/예술영화
78,로또쉐어,소재익,(주)지티지그룹,,와이드 릴리즈(주),2021-11-,개봉영화,장편,한국,20.0,,687.0,,365.0,스릴러,15세이상관람가,일반영화
79,아워 미드나잇,임정은,화목한영화사,,필름다빈,2021-11-,개봉영화,장편,한국,50.0,,667.0,,274.0,드라마,12세이상관람가,독립/예술영화
80,"틱, 틱... 붐!",린-마누엘 미란다,,,씨제이 씨지브이(CJ CGV)(주),2021-11-,개봉영화,장편,미국,108.0,,638.0,,638.0,드라마,12세이상관람가,일반영화
81,노트르담,발레리 돈젤리,,,(주)엣나인필름,2021-12-,개봉영화,장편,프랑스,15.0,,601.0,,525.0,드라마,15세이상관람가,독립/예술영화
82,갱경떡삥이,진명,갱경 엔터테인먼트,,갱경 엔터테인먼트,2021-12-,개봉영화,장편,한국,1.0,,565.0,,565.0,드라마,청소년관람불가,독립/예술영화
83,코다,션 헤이더,,판씨네마(주),판씨네마(주),2021-08-,개봉영화,장편,프랑스,308.0,,516.0,,474.0,드라마,12세이상관람가,독립/예술영화
84,그림자꽃,이승준,블루버드픽처스,,(주)엣나인필름,2021-10-,개봉영화,장편,한국,89.0,,471.0,,3.0,다큐멘터리,12세이상관람가,독립/예술영화
85,무녀도,안재훈,(주)연필로명상하기,,(주)씨네필운,2021-11-,개봉영화,장편,한국,49.0,,467.0,,199.0,뮤지컬,12세이상관람가,일반영화
86,총을 들지 않는 사람들: 금기에 도전,김환태,다큐이야기,,(주)스튜디오 보난자,2021-12-,개봉영화,장편,한국,9.0,,451.0,,369.0,다큐멘터리,12세이상관람가,독립/예술영화
87,기억의 시간,황경성,(주)컨택트미디어,,(주)컨택트미디어,2021-12-,개봉영화,장편,한국,6.0,,445.0,,288.0,멜로/로맨스,12세이상관람가,일반영화
88,사울 레이터: 인 노 그레이트 허리,,,,(주)글린트,2021-12-,개봉영화,장편,헝가리,14.0,,438.0,,364.0,다큐멘터리,전체관람가,독립/예술영화
89,가면-감춰진 진실,,,,명보 아트시네마,2021-12-,개봉영화,장편,캐나다,0.0,,434.0,,434.0,다큐멘터리,12세이상관람가,일반영화
