NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
115.0,어디로 가고 싶으신가요,김희정,(주)인벤트스톤,,(주)디스테이션,20230705.0,개봉영화,장편,한국,89.0,,74.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
116.0,붉은 사막,미켈란젤로 안토니오니,,일미디어,일미디어,20230726.0,개봉영화,장편,이탈리아,18.0,,61.0,,10.0,드라마,15세이상관람가,독립/예술영화
117.0,"1986 그 여름, 그리고 고등어통조림",,,(주)얼리버드픽쳐스,와이드 릴리즈(주),20230705.0,개봉영화,장편,일본,111.0,,60.0,,57.0,드라마,12세이상관람가,독립/예술영화
118.0,기적을 믿는 소녀,리처드 코렐,,주식회사 온 피크,홀리가든,20230705.0,개봉영화,장편,미국,76.0,,55.0,,55.0,드라마,전체관람가,일반영화
119.0,오르소,,,,주식회사 풍경소리,20230921.0,개봉영화,장편,프랑스,5.0,,54.0,0.0,0.0,멜로/로맨스,청소년관람불가,독립/예술영화
120.0,말없는 소녀,,,주식회사 슈아픽처스,주식회사 슈아픽처스,20230531.0,개봉영화,장편,아일랜드,52.0,,52.0,,37.0,드라마,전체관람가,독립/예술영화
121.0,피닉스 미션,,,,주식회사 풍경소리,20230927.0,개봉영화,장편,미국,5.0,,46.0,0.0,0.0,전쟁,15세이상관람가,독립/예술영화
122.0,아만다,,,(주)영화사 사계절,(주)이놀미디어,20230823.0,개봉영화,장편,이탈리아,29.0,,44.0,,10.0,드라마,15세이상관람가,독립/예술영화
123.0,틴에이지 크라켄 루비,커크 드 미코,,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),20230725.0,개봉영화,장편,미국,203.0,,43.0,0.0,0.0,애니메이션,전체관람가,일반영화
124.0,나의 형수님,,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20230901.0,개봉영화,장편,한국,5.0,,41.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
125.0,위대한 작은 농장,존 체스터,,(주)엣나인필름,(주)엣나인필름,20230614.0,개봉영화,장편,미국,31.0,,39.0,,3.0,다큐멘터리,전체관람가,독립/예술영화
126.0,보 이즈 어프레이드,아리 에스터,,(주)싸이더스,(주)스튜디오디에이치엘,20230705.0,개봉영화,장편,미국,312.0,,32.0,,27.0,어드벤처,청소년관람불가,독립/예술영화
127.0,슬픔의 삼각형,루벤 외스틀룬드,,그린나래미디어(주),"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",20230517.0,개봉영화,장편,미국,294.0,,32.0,,20.0,코미디,15세이상관람가,독립/예술영화
128.0,사랑하는 당신에게,델핀 르에리세,,(주)티캐스트,(주)티캐스트,20230531.0,개봉영화,장편,벨기에,28.0,,22.0,,22.0,드라마,12세이상관람가,독립/예술영화
129.0,보통의 카스미,,,(주)비싸이드 픽쳐스,(주)비싸이드 픽쳐스,20230719.0,개봉영화,장편,일본,24.0,,14.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
130.0,그 노래,오성수,"에스지엔터테인먼트(주),주식회사 씨엠닉스",,주식회사 씨엠닉스,20230816.0,개봉영화,장편,한국,5.0,,13.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
131.0,99번의 정사,얀 가스만,,주식회사 풍경소리,주식회사 풍경소리,20230824.0,개봉영화,장편,기타,5.0,,13.0,0.0,0.0,기타,청소년관람불가,독립/예술영화
132.0,물안에서,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",20230412.0,개봉영화,장편,한국,61.0,,12.0,,12.0,드라마,12세이상관람가,독립/예술영화
133.0,비닐하우스,이솔희,한국영화아카데미,,(주)트리플픽쳐스,20230726.0,개봉영화,장편,한국,78.0,,12.0,,3.0,범죄,15세이상관람가,독립/예술영화
134.0,디어 마이 러브,클라우스 해로,,미디어소프트,(주)뮤제엔터테인먼트,20230712.0,개봉영화,장편,기타,23.0,,11.0,,6.0,멜로/로맨스,전체관람가,독립/예술영화
135.0,더 버닝 씨,,,(주)엣나인필름,(주)엣나인필름,20230823.0,개봉영화,장편,노르웨이,36.0,,10.0,,10.0,,12세이상관람가,독립/예술영화
136.0,블랙 데몬,애드리언 그런버그,,(주)엔케이컨텐츠,(주)엔케이컨텐츠,20230905.0,개봉영화,장편,미국,1.0,,10.0,0.0,0.0,스릴러,15세이상관람가,일반영화
137.0,이름 없는 춤,이누도 잇신,,"(주)디오시네마,GATE6","(주)디오시네마,GATE6",20230809.0,개봉영화,장편,일본,14.0,,10.0,0.0,0.0,다큐멘터리,12세이상관람가,독립/예술영화
138.0,론 서바이버 : 아이 엠 리벤지,,,,라온아이(주),20230914.0,개봉영화,장편,미국,1.0,,8.0,0.0,0.0,액션,청소년관람불가,일반영화
139.0,지옥갱,애드리언 랭글리,,,(주)투케이에스픽처스,20230914.0,개봉영화,온라인전용,미국,1.0,,8.0,0.0,0.0,전쟁,15세이상관람가,일반영화
140.0,더 썬,플로리안 젤러,,그린나래미디어(주),(주)스튜디오디에이치엘,20230719.0,개봉영화,장편,영국,62.0,,5.0,0.0,0.0,드라마,15세이상관람가,독립/예술영화
141.0,자위책방：한 남자 두 여자,전일만,(주)영진크리에이티브,,(주)영진크리에이티브,20230908.0,개봉영화,장편,한국,5.0,,5.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
142.0,작은정원,이마리오,아나레스,,(주)시네마달,20230712.0,개봉영화,장편,한국,20.0,,5.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
143.0,러브 라이프,후카다 코지,,M&M 인터내셔널,M&M 인터내셔널,20230719.0,개봉영화,장편,일본,30.0,,2.0,,2.0,드라마,12세이상관람가,독립/예술영화
144.0,사고물건 무서운 방,나카타 히데오,,(주)미디어캐슬,(주)미디어캐슬,20230816.0,개봉영화,장편,일본,1.0,,2.0,0.0,0.0,공포(호러),15세이상관람가,일반영화
145.0,가정교사:동정풀이 일타강사,토리피,,,(주)영진크리에이티브,20230918.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
146.0,걸레질하는 여직원,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230914.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
147.0,검은 상복의 모녀,김태훈,주식회사 피에스앤제이,,주식회사 피에스앤제이,20230927.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
148.0,결혼을 반대한 형이 아내를 건드렸다,핑마,와이제이스토리,,와이제이스토리,20230926.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
149.0,과부형수 안 깊이 넣어준 썰,히로아키,,,(주)영진크리에이티브,20230916.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
150.0,교환부부의 세계3 ： 그들만의 은밀한 테크닉,,주식회사 루믹스미디어,,주식회사 루믹스미디어,20230915.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
151.0,그녀가 허락한 섹스,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230915.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
152.0,그래픽 디자이어,,,,(주)콘텐트마인,20230918.0,개봉영화,장편,영국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
153.0,남자전용 미용실,,주식회사 루믹스미디어,,주식회사 루믹스미디어,20230920.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
154.0,남친이 군대 간 사이,,주식회사 루믹스미디어,,주식회사 루믹스미디어,20230926.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
155.0,남편 옆에서 옆집남자 올라탄 썰,우치야마 카즈오,,,(주)영진크리에이티브,20230918.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
156.0,남편대신 뚫어준 배관공:시원하게 뚫어드려요,토미죠 타로,,,(주)영진크리에이티브,20230915.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
157.0,낮엔 처형이랑 밤엔 여친이랑:한 이불 두 여자,,,,(주)영진크리에이티브,20230927.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
158.0,내 남편은 정자왕:1일 3발 쌉가능,디렉터 O,,,(주)영진크리에이티브,20230918.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
159.0,내물건이 갖고 싶으냐 : 널 보면 회춘,,,,(주)영진크리에이티브,20230927.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
160.0,누구나 그럴싸한 계획은 있다,이시영,영화사 산들바람,,영화사 산들바람,20230920.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
161.0,동생 몰래 잔뜩 맛본 제부의 맛,토미죠 타로,,,(주)영진크리에이티브,20230916.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
162.0,마구 길들여준 거유녀,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230928.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
163.0,막무가내로 내려찍는 육덕 엉덩이,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230928.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
164.0,목욕하다 봇물 터진 사모님,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230922.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
165.0,물 가득 찬 새엄마:피도 안섞였는데 뭐,츠지 코지,,,(주)영진크리에이티브,20230915.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
166.0,미망인유부녀의 육즙터진날,,,,(주)도키엔터테인먼트,20230914.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
167.0,미시는 청년을 좋아해:나이가 깡패,,,,(주)영진크리에이티브,20230927.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
168.0,바지 내려준 형수:가득 채워줘요,사쿠라비토,,,(주)영진크리에이티브,20230916.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
169.0,발기가 죽지 않아:새엄마가 먹인 비타민,츠지 코지,,,(주)영진크리에이티브,20230917.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
170.0,발정난 녀석들：5가지 맛,전일만,(주)영진크리에이티브,,(주)영진크리에이티브,20230901.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
171.0,발정난 밤꽃 향기 찾는 옆집 부인,,,,(주)영진크리에이티브,20230901.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
172.0,밤마다 흥건한 여사원,,,,(주)코빈커뮤니케이션즈,20230919.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
173.0,벌려준 누나들,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230914.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
174.0,사먹는 세자매,,주식회사 루믹스미디어,,주식회사 루믹스미디어,20230907.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
175.0,사모님 빨아먹는 장과장,김도현,(주)뮤직엔닷컴,,(주)뮤직엔닷컴,20230914.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
176.0,사무적인 관계,,주식회사 플릭스코,,주식회사 플릭스코,20230913.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
177.0,사장님 방에서 나온 내 아내,,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20230915.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
178.0,사촌여동생:활짝 열어준 문,사쿠라비토,,,(주)영진크리에이티브,20230917.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
179.0,새엄마 아빠에게는 비밀로 해요,,,,(주)영진크리에이티브,20230901.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
180.0,색끼 흘리는 여사원들,코엔지 고로,,,(주)영진크리에이티브,20230916.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
181.0,속살이 끝내주는 옆집아줌마,,,,(주)코빈커뮤니케이션즈,20230919.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
182.0,술집에서 몰래 하는 사이,핑마,와이제이스토리,,와이제이스토리,20230913.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
183.0,시아버지 저 임신 하고 싶어요,,,,(주)영진크리에이티브,20230927.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
184.0,야설읽다 터져버린 하마사키 마오,사쿠라비토,,,(주)영진크리에이티브,20230915.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
185.0,여사장 : 월급대신 떡,,(주)영화사가을,,(주)영화사가을,20230926.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,,청소년관람불가,일반영화
186.0,영업하는 아내의 절정의 서비스,,,,(주)코빈커뮤니케이션즈,20230905.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
187.0,옆집 새댁에게 빨려버린 동정,,,,(주)코빈커뮤니케이션즈,20230905.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
188.0,우연히 본 친구 여친의 섹스,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230928.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
189.0,원나잇 새엄마:여관에서 섹스어필,키무라 히로유키,,,(주)영진크리에이티브,20230915.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
190.0,육욕 가정부:육체로 봉사하는 유부녀,우치야마 카즈오,,,(주)영진크리에이티브,20230917.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
191.0,은밀한곳 젖은 친구엄마 무삭제판,아사기리 키요시,,,에스팀,20230920.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
192.0,자위하는 오빠와 옆집 여동생,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230907.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
193.0,출장 간 남편 대신 내가 벗어줄게,,,,(주)영진크리에이티브,20230901.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
194.0,출장 중 바람 났어 : 원하는 대로 해줄게요,,,,(주)영진크리에이티브,20230910.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
195.0,취한 김에 덮쳐버린 그녀,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230907.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
196.0,카페여사장의 배달섹스-무삭제,천성준,에이원 미디어,,에이원 미디어,20230922.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
197.0,팬티 속 물건 만지작대는 누나들,,(주)샤이커뮤니케이션즈,,(주)샤이커뮤니케이션즈,20230921.0,개봉영화,장편,한국,1.0,,1.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
198.0,하루 세번 새아들 세워버린 엄마,키무라 히로유키,,,(주)영진크리에이티브,20230918.0,개봉영화,장편,일본,1.0,,1.0,0.0,0.0,멜로/로맨스,청소년관람불가,일반영화
